model,manufacturer,gaming_adapt,operating_system,weight,RAM_memory_volume,CPU_speed,processor_generation,memory_type,storage_capacity,hard_drive_type,screen_size,screen_resolution,screen_type,display_refresh_rate,touch_screen,webcam,security_measures,low_price,high_price,average_price,Data_acquisition_date,comp_model_url,computer_entry_date,graphics_card,processor_type,series,wireless_network
  Lenovo IdeaPad Flex 5 14IRU8 82Y0003YIV ,Lenovo,0,1,1.5,8.0,3.4,13.0,4,512 ,1,14 ,1920x1200,2,60 ,1,1,1,3688.0,4018.0,3853.0,"(2023, 6, 8)",https://www.zap.co.il/model.aspx?modelid=1194037,2023,,,,
  Lenovo ThinkPad X1 Nano Gen 2 21E80025IV ,Lenovo,0,1,0.96,16.0,3.4,12.0,5,512 ,1,13 ,2160x1350,2,60 ,0,1,1,8631.0,9679.0,9155.0,"(2023, 6, 8)",https://www.zap.co.il/model.aspx?modelid=1164187,2022,,,,
  Lenovo IdeaPad Gaming 3 15IAH7 82S900FLIV ,Lenovo,1,1,2.31,16.0,3.3,12.0,4,1000 ,1,15.6 ,1920x1080,2,120 ,0,1,0,4497.0,4769.0,4633.0,"(2023, 6, 8)",https://www.zap.co.il/model.aspx?modelid=1172114,2022,,,,
  Lenovo Legion 5 15IAH7 82RC004VIV ,Lenovo,1,1,2.35,16.0,3.3,12.0,5,512 ,1,15.6 ,1920x1080,2,144 ,0,1,0,4970.0,5723.0,5346.5,"(2023, 6, 8)",https://www.zap.co.il/model.aspx?modelid=1168637,2022,,,,
  Lenovo Legion 5 Pro 16ARH7H 82RG00AVIV ,Lenovo,1,1,2.49,16.0,4.7,5.0,5,1000 ,1,16 ,2560x1600,2,165 ,0,1,0,6287.0,8390.0,7338.5,"(2023, 6, 8)",https://www.zap.co.il/model.aspx?modelid=1165593,2022,,,,
  Lenovo IdeaPad Flex 5 16IAU7 82R8005JIV ,Lenovo,0,1,2.1,8.0,3.3,12.0,4,256 ,1,16 ,1920x1200,2,60 ,1,1,1,3152.0,3423.0,3287.5,"(2023, 6, 8)",https://www.zap.co.il/model.aspx?modelid=1165584,2022,,,,
  Lenovo ThinkPad X13 Gen 3 21BN003WIV ,Lenovo,0,1,1.29,16.0,4.4,12.0,5,512 ,1,13.3 ,1920x1200,2,60 ,0,1,1,6079.0,6490.0,6284.5,"(2023, 6, 8)",https://www.zap.co.il/model.aspx?modelid=1166363,2022,,,,
  Lenovo IdeaPad Gaming 3 15IAH7 82S90137IV ,Lenovo,1,0,2.31,16.0,3.5,12.0,4,512 ,1,15.6 ,1920x1080,2,120 ,0,1,0,4489.0,4634.0,4561.5,"(2023, 6, 8)",https://www.zap.co.il/model.aspx?modelid=1191791,2023,,,,
  Lenovo IdeaPad Flex 5 14IRU8 82Y0003TIV ,Lenovo,0,1,1.5,8.0,3.3,13.0,4,256 ,1,14 ,1920x1200,2,60 ,1,1,1,3135.0,3423.0,3279.0,"(2023, 6, 8)",https://www.zap.co.il/model.aspx?modelid=1194024,2023,,,,
  Lenovo ThinkPad L14 Gen 3 21C1003CIV ,Lenovo,0,1,1.39,16.0,3.3,12.0,4,512 ,1,14 ,1920x1080,2,60 ,0,1,1,4539.0,4990.0,4764.5,"(2023, 6, 8)",https://www.zap.co.il/model.aspx?modelid=1162343,2022,,,,
  Lenovo ThinkPad L13 Yoga Gen 3 21B5001SIV ,Lenovo,0,1,1.32,8.0,3.3,12.0,4,512 ,1,13.3 ,1920x1200,2,60 ,1,1,1,5078.0,5466.0,5272.0,"(2023, 6, 8)",https://www.zap.co.il/model.aspx?modelid=1169056,2022,,,,
  Lenovo Legion 5 Pro 16IAH7H 82RF0080IV ,Lenovo,1,0,2.49,32.0,3.8,12.0,5,1000 ,1,16 ,2560x1600,2,165 ,0,1,0,9597.0,10504.0,10050.5,"(2023, 6, 8)",https://www.zap.co.il/model.aspx?modelid=1170513,2022,,,,
  Lenovo Legion 5 15IAH7 82RC0050IV ,Lenovo,1,1,2.35,16.0,3.3,12.0,5,1000 ,1,15.6 ,1920x1080,2,144 ,0,1,0,5143.0,5896.0,5519.5,"(2023, 6, 8)",https://www.zap.co.il/model.aspx?modelid=1167498,2022,,,,
  Lenovo Yoga Slim 7 Carbon 13IAP7 82U9006NIV ,Lenovo,0,1,0.98,16.0,4.4,12.0,5,512 ,1,13.3 ,2560x1600,2,90 ,1,1,1,4947.0,6290.0,5618.5,"(2023, 6, 8)",https://www.zap.co.il/model.aspx?modelid=1170744,2022,,,,
  Lenovo Legion 5 Pro 16IAH7 82RF0079IV ,Lenovo,1,0,2.49,16.0,3.5,12.0,5,1000 ,1,16 ,2560x1600,2,165 ,0,1,0,6589.0,7697.0,7143.0,"(2023, 6, 8)",https://www.zap.co.il/model.aspx?modelid=1159712,2022,,,,
  HP 15s-fq5031nj 7C472EA,HP,0,0,1.69,16.0,3.3,12.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,2201.0,3291.0,2746.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1181952,1/2023,,,,
  HP 14s-dq5013nj 7C455EA,HP,0,0,1.46,16.0,4.7,12.0,4,512 ,1,,,1,60 ,1,1,0,2884.0,3390.0,3137.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1178614,12/2022,,,,
  HP 14s-dq5015nj 7C424EA,HP,0,1,1.46,8.0,4.7,12.0,4,512 ,1,14 ,1920x1080,1,60 ,0,1,0,3136.0,3916.0,3526.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1182264,1/2023,,,,
  ZBook Studio G9‎ 62U06EA HP,HP,0,1,1.73,16.0,3.5,12.0,5,512 ,1,16 ,1920x1200,2,60 ,1,1,1,7243.0,9990.0,8616.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1172577,11/2022,,,,
  HP 14s-dq5011nj 7C454EA,HP,0,0,1.46,16.0,4.4,12.0,4,1000 ,1,14 ,1920x1080,2,60 ,0,1,1,2690.0,3147.0,2918.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1183108,1/2023,,,,
  EliteBook 630 G9‎ 6A2B9EA HP,HP,0,0,1.28,16.0,3.3,12.0,4,512 ,1,13.3 ,1920x1080,2,60 ,0,1,1,2855.0,3775.0,3315.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1189787,3/2023,,,,
  EliteBook 630 G9‎ 6A2H0EA HP,HP,0,0,1.28,8.0,3.5,12.0,4,512 ,1,13.3 ,1920x1080,2,60 ,0,1,1,3167.0,3738.0,3452.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1190974,4/2023,,,,
  HP Pavilion X360 7C416EA,HP,0,1,1.51,16.0,3.3,12.0,4,256 ,1,14 ,1920x1080,1,60 ,1,1,0,3069.0,3780.0,3424.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1179944,1/2023,,,,
  HP EliteBook 630 G9 5Y3S3EA,HP,0,1,1.27,8.0,3.3,12.0,4,512 ,1,13.3 ,1920x1080,2,60 ,0,1,1,3249.0,3835.0,3542.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1190975,4/2023,,,,
  HP 250 G9 6F2C0EA,HP,0,1,1.74,8.0,3.3,12.0,4,512 ,1,15.6 ,1920x1080,2,60 ,0,1,0,2624.0,3350.0,2987.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1178875,12/2022,,,,
  HP Pavilion x360 15-er1001nj 7C460EA,HP,0,1,1.79,8.0,3.3,12.0,4,512 ,1,15.6 ,1920x1080,2,60 ,1,1,0,2949.0,3780.0,3364.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1181553,1/2023,,,,
  HP Pavilion 14-dv0012nj 4A4X1EA,HP,0,1,1.41,8.0,2.0,11.0,4,256 ,1,14 ,1920x1080,2,60 ,0,1,0,2374.0,3203.0,2788.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1187803,3/2023,,,,
  HP Victus Gaming 15-Fa1023n 800J8EA,HP,1,0,2.29,16.0,3.5,13.0,,1000 ,1,15.6 ,1920x1080,2,144 ,0,0,0,4870.0,5800.0,5335.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1188581,3/2023,,,,
  HP EliteBook 630 G9 6A2G7EA,HP,0,1,1.28,16.0,3.5,12.0,4,512 ,1,13.3 ,1920x1080,2,60 ,0,1,1,4050.0,4620.0,4335.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1189976,3/2023,,,,
  HP Pavilion x360 14-ek0009nj 7C446EA,HP,0,1,1.51,16.0,4.7,12.0,4,512 ,1,14 ,1920x1080,2,60 ,1,1,1,3808.0,4490.0,4149.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1182266,1/2023,,,,
  HP ProBook 450 G10 725J6EA,HP,0,0,1.79,16.0,3.3,12.0,4,512 ,1,15.6 ,1920x1080,2,60 ,0,1,1,3234.0,3540.0,3387.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1192301,4/2023,,,,
  HP Victus Gaming 15-fa1021nj 800J6EA,HP,1,0,2.29,16.0,3.4,13.0,,1000 ,1,15.6 ,1920x1080,2,144 ,0,0,0,4539.0,5260.0,4899.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1188444,3/2023,,,,
  HP ProBook 440 G10 725H8EA,HP,0,0,1.38,8.0,3.4,13.0,4,512 ,1,14 ,1920x1080,2,60 ,0,1,1,2980.0,3316.0,3148.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1192300,4/2023,,,,
  HP 15s-fq5007nj 84G55EA,HP,0,0,1.69,8.0,3.3,12.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,1952.0,2019.0,1985.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1192411,4/2023,,,,
  HP 250 G10 725G6EA,HP,0,1,1.52,8.0,3.4,13.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,2890.0,3224.0,3057.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1193769,5/2023,,,,
  HP EliteBook 840 G9 6F5S6EA,HP,0,1,1.36,32.0,4.7,12.0,5,1000 ,1,14 ,1920x1200,2,60 ,1,1,1,6359.0,7390.0,6874.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1177401,12/2022,,,,
  HP EliteBook 860 G9 6T0Y7EA,HP,0,1,1.76,16.0,3.5,12.0,5,1000 ,1,16 ,1920x1200,2,60 ,0,1,1,6010.0,7098.0,6554.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1187665,3/2023,,,,
  HP 250 G10 725G5EA,HP,0,0,1.52,8.0,3.4,13.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,2290.0,2531.0,2410.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1193740,5/2023,,,,
  HP 250 G8 32M37EA,HP,0,0,1.74,8.0,2.4,11.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,1999.0,2869.0,2434.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1104409,2/2021,,,,
  HP ProBook 450 G9 6A2B8EA,HP,0,0,1.74,16.0,3.5,12.0,4,512 ,לא זמין,15.6 ,1920x1080,2,60 ,0,0,0,3371.0,3681.0,3526.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1168477,9/2022,,,,
  HP ProBook 440 G10 725H9EA,HP,0,1,1.38,16.0,3.4,13.0,4,512 ,1,14 ,1920x1080,2,60 ,0,1,1,3782.0,4128.0,3955.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1192306,4/2023,,,,
  HP Pavilion x360 14-ek1003nj 7Z556EA,HP,0,1,1.51,16.0,3.4,13.0,,512 ,1,14 ,1920x1080,2,60 ,1,1,1,3749.0,4607.0,4178.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1189261,3/2023,,,,
  Elite Dragonfly G3‎ 6T1Q9EA HP,HP,0,1,0.99,16.0,3.5,12.0,5,1000 ,1,13.5 ,1920x1080,2,60 ,1,1,1,7883.0,73528.0,40705.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1179084,12/2022,,,,
  HP 15s-fq5033nj 7C474EA,HP,0,1,1.69,16.0,3.3,12.0,4,512 ,1,15.6 ,1920x1080,,60 ,0,0,1,2985.0,3490.0,3237.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1182711,1/2023,,,,
  HP 250 G8 32M36EA,HP,0,0,1.74,8.0,4.2,11.0,4,256 ,1,15.6 ,1920x1080,1,60 ,0,1,1,1795.0,2850.0,2322.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1107983,3/2021,,,,
  HP ProBook 450 G10 725J4EA,HP,0,0,1.79,8.0,3.3,12.0,4,512 ,1,15.6 ,1920x1080,2,60 ,0,1,1,3128.0,3391.0,3259.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1192299,4/2023,,,,
  HP Pavilion x360 14-ek1005nj 7Z557EA,HP,0,1,1.51,16.0,3.7,13.0,,512 ,1,14 ,1920x1080,2,60 ,1,1,1,4448.0,5352.0,4900.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1189263,3/2023,,,,
  HP EliteBook 840 G9 6T130EA,HP,0,1,1.36,16.0,4.7,12.0,5,512 ,1,14 ,1920x1200,2,60 ,1,1,1,5587.0,7444.0,6515.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1170493,10/2022,,,,
  HP Pavilion 15-eg2003nj 7C425EA,HP,0,0,1.74,16.0,3.3,12.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,1,2787.0,2837.0,2812.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1182244,1/2023,,,,
  HP 14s-dq2009nj 308P3EA,HP,0,0,1.46,8.0,3.0,11.0,4,256 ,1,14 ,1920x1080,1,60 ,0,1,1,1746.0,1900.0,1823.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1109811,4/2021,,,,
  HP Elite X2 G8 4L0D8EA,HP,0,1,1.17,16.0,4.7,11.0,4,1000 ,1,13.3 ,1920x1080,1,60 ,1,1,1,7389.0,7990.0,7689.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1147657,3/2022,,,,
  HP Pavilion x360 Convertible 15-er1002nj 7C427EA,HP,0,1,1.79,16.0,3.3,12.0,4,1000 ,1,15.6 ,1920x1080,2,60 ,1,1,1,3795.0,4024.0,3909.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1184629,2/2023,,,,
  HP 15s-fq2033nj 308K1EA,HP,1,1,1.69,8.0,3.0,11.0,4,256 ,1,15.6 ,1920x1080,1,60 ,0,1,1,1799.0,2745.0,2272.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1109814,4/2021,,,,
  HP 15s-fq5020nj 7C429EA,HP,0,1,1.69,8.0,3.3,12.0,4,256 ,1,15.6 ,1920x1080,1,60 ,0,1,1,2099.0,2609.0,2354.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1181703,1/2023,,,,
  HP 250 G8 4K808EA,HP,0,1,1.74,8.0,4.7,11.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,1,2415.0,2790.0,2602.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1151299,4/2022,,,,
  HP 15s-fq5035nj 7C432EA,HP,0,0,1.69,8.0,3.5,12.0,4,512 ,1,15.6 ,1920x1080,2,60 ,0,1,1,2835.0,3134.0,2984.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1178613,12/2022,,,,
  HP 15-dw3009nj 307Z8EA,HP,0,1,1.75,8.0,4.2,11.0,4,512 ,1,15.6 ,1920x1080,2,60 ,0,1,1,2894.0,3595.0,3244.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1101158,1/2021,,,,
  HP ZBook Firefly G9 6B8E4EA,HP,0,1,1.47,16.0,4.7,12.0,5,512 ,1,14 ,1920x1200,2,60 ,1,1,1,5817.0,6622.0,6219.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1173872,11/2022,,,,
  HP 15s-fq5021nj 7C464EA,HP,0,0,1.69,8.0,3.3,12.0,4,256 ,1,15.6 ,1920x1080,1,60 ,0,1,1,1599.0,2007.0,1803.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1181702,1/2023,,,,
  HP EliteBook 840 G10 6T289EA,HP,0,1,1.36,16.0,3.7,13.0,5,512 ,1,14 ,1920x1080,2,60 ,1,1,1,6317.0,6735.0,6526.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1191613,4/2023,,,,
  HP ProBook 440 G10 816N4EA,HP,0,1,1.38,16.0,3.4,13.0,4,512 ,1,14 ,1920x1080,2,60 ,0,1,1,4323.0,4966.0,4644.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1192308,4/2023,,,,
  HP ProBook 450 G9 6A2A9EA,HP,0,0,1.74,16.0,4.7,12.0,4,1000 ,1,15.6 ,1920x1080,2,60 ,0,1,1,4169.0,4807.0,4488.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1179947,1/2023,,,,
  HP ProBook 440 G8 5N458EA,HP,0,0,1.38,16.0,2.8,11.0,4,512 ,1,14 ,1920x1080,1,60 ,0,1,0,2702.0,3839.0,3270.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1145368,3/2022,,,,
  HP 250 G8 2X7L0EA,HP,0,0,1.74,8.0,3.0,11.0,4,256 ,1,15.6 ,1920x1080,1,60 ,0,1,0,1568.0,1800.0,1684.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1106790,3/2021,,,,
  HP Victus 16-e0001nj 4P4B6EA,HP,1,1,2.46,16.0,2.7,11.0,,1000 ,1,16.1 ,1920x1080,2,,0,1,0,3490.0,4699.0,4094.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1144936,3/2022,,,,
  HP 15s-fq2035nj 308A9EA,HP,0,0,1.69,8.0,3.0,11.0,4,256 ,1,15.6 ,1920x1080,1,60 ,0,1,0,1494.0,2390.0,1942.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1109812,4/2021,,,,
  HP ProBook 450 G9 6A2A6EA,HP,0,0,1.74,8.0,4.7,12.0,4,512 ,1,15.6 ,1920x1080,2,60 ,0,0,1,3819.0,4399.0,4109.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1179946,1/2023,,,,
  HP Pavilion x360 14-ek0002nj 7C441EA,HP,0,1,1.51,8.0,3.3,12.0,,512 ,לא זמין,14 ,1920x1080,1,60 ,1,1,0,2994.0,3290.0,3142.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1187797,3/2023,,,,
  HP ProBook 440 G9 6A2H4EA,HP,0,0,1.38,16.0,3.3,12.0,4,512 ,1,14 ,1920x1080,2,60 ,0,1,1,3069.0,3249.0,3159.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1168472,9/2022,,,,
  HP EliteBook 840 G9 6T1S3EA,HP,0,1,1.36,16.0,4.7,12.0,5,1000 ,1,14 ,1920x1200,1,60 ,1,1,0,5890.0,6564.0,6227.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1177636,12/2022,,,,
  HP 255 G8 32P18EA,HP,0,1,1.74,8.0,,,4,256 ,1,15.6 ,1920x1080,2,60 ,0,1,0,1374.0,1539.0,1456.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1138551,1/2022,,,,
  HP ZBook Studio G9 62U99EA,HP,0,1,1.73,32.0,3.7,12.0,5,1000 ,1,16 ,1920x1200,2,60 ,1,1,1,9989.0,12000.0,10994.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1172579,11/2022,,,,
  HP ZBook Fury 16 G9 62U96EA,HP,0,1,2.39,32.0,4.8,12.0,5,1000 ,1,16 ,1920x1200,2,60 ,0,1,1,11465.0,14026.0,12745.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1178889,12/2022,,,,
  HP 14s-dq5009nj 7C421EA,HP,0,0,1.46,16.0,4.4,12.0,4,512 ,1,14 ,1920x1080,4,60 ,0,1,1,2477.0,2549.0,2513.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1182956,1/2023,,,,
  HP 250 G10 725C5EA,HP,0,0,1.52,8.0,3.4,13.0,4,256 ,1,15.6 ,1920x1080,1,60 ,0,1,0,2397.0,2434.0,2415.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1193739,5/2023,,,,
  HP 15-dw3015nj 307Z9EA,HP,0,0,1.75,8.0,4.2,11.0,4,512 ,1,15.6 ,1920x1080,2,60 ,0,1,0,2481.0,3083.0,2782.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1102647,1/2021,,,,
  HP Pavilion 15-eg0003nj 308A2EA,HP,0,0,1.75,8.0,4.2,11.0,4,512 ,1,15.6 ,1920x1080,2,60 ,0,1,1,2284.0,2599.0,2441.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1103866,2/2021,,,,
  HP ProBook 445 G8 59S08EA,HP,0,1,1.37,16.0,2.3,4.0,4,512 ,1,14 ,1920x1080,2,60 ,0,1,0,2575.0,3333.0,2954.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1149635,4/2022,,,,
  HP 250 G10 725G7EA,HP,0,0,1.52,16.0,3.4,13.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,2489.0,2728.0,2608.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1193768,5/2023,,,,
  HP Pavilion x360 14-ek1006nj 7Z558EA,HP,0,1,1.51,16.0,3.4,13.0,,1000 ,1,14 ,1920x1080,2,60 ,1,1,0,3990.0,4049.0,4019.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1189262,3/2023,,,,
  HP 15s-fq2023nj 308J8EA,HP,0,1,1.69,8.0,3.0,11.0,4,256 ,1,15.6 ,1920x1080,1,60 ,0,1,0,2090.0,2467.0,2278.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1110443,4/2021,,,,
  HP 15-eg0007nj 308J5EA,HP,0,1,1.75,8.0,4.2,11.0,4,512 ,1,15.6 ,לא זמין,1,60 ,0,1,0,2798.0,3898.0,3348.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1099441,1/2021,,,,
  HP Pavilion x360 14-ek0001nj 7C415EA,HP,0,1,1.51,8.0,3.3,12.0,4,256 ,1,14 ,1920x1080,2,60 ,1,1,1,2953.0,3190.0,3071.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1182957,1/2023,,,,
  HP 250 G10 725C6EA,HP,0,1,1.52,16.0,3.4,13.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,3139.0,3417.0,3278.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1193771,5/2023,,,,
  HP ProBook 450 G10 725J2EA,HP,0,1,1.79,16.0,3.7,13.0,4,512 ,1,15.6 ,1920x1080,2,60 ,0,1,1,4440.0,4490.0,4465.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1192307,4/2023,,,,
  HP EliteBook 840 G10 6T291EA,HP,0,1,1.36,16.0,3.7,13.0,5,1000 ,1,14 ,1920x1200,1,60 ,0,1,1,6470.0,7029.0,6749.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1191615,4/2023,,,,
  HP 15s-fq2015nj 308J6EA,HP,0,1,1.69,8.0,4.2,11.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,2307.0,3199.0,2753.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1107984,3/2021,,,,
  HP 250 G8 2X7L1EA,HP,0,1,1.74,8.0,4.7,11.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,3176.0,4004.0,3590.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1102004,1/2021,,,,
  HP 14s-dq2015n 308P5EA,HP,0,0,1.46,8.0,2.4,11.0,4,512 ,1,14 ,1920x1080,1,60 ,0,1,0,2498.0,2519.0,2508.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1110445,4/2021,,,,
  HP ProBook 440 G8 4K7J1EA,HP,0,0,1.38,8.0,2.8,11.0,,512 ,1,14 ,לא זמין,1,60 ,0,1,0,2630.0,2999.0,2814.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1144929,3/2022,,,,
  HP Envy 13-ba0013nj 307X4EA,HP,0,1,2.34,16.0,4.7,11.0,4,1000 ,1,13.3 ,1920x1080,1,60 ,1,1,1,4350.0,6251.0,5300.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1113179,5/2021,,,,
  HP ProBook 640 G8 4K7R1EA,HP,0,1,1.38,8.0,2.6,11.0,4,256 ,1,14 ,1920x1080,1,60 ,0,1,0,3198.0,3780.0,3489.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1148686,4/2022,,,,
  HP Pavilion 15-eg3008nj 7Z562EA,HP,0,1,1.74,16.0,3.7,13.0,,1000 ,1,15.6 ,1920x1080,2,60 ,0,1,0,4400.0,4539.0,4469.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1191799,4/2023,,,,
  HP 15s-fq5022nj 7C465EA,HP,0,1,1.69,8.0,3.3,12.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,2308.0,2664.0,2486.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1179082,12/2022,,,,
  HP ProBook 450 G9 6F1E5EA,HP,0,0,1.74,8.0,4.7,12.0,4,512 ,1,15.6 ,1920x1080,2,60 ,0,1,1,3359.0,3799.0,3579.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1181349,1/2023,,,,
  HP EliteBook 860 G10 6T285EA,HP,0,1,1.73,16.0,3.7,13.0,5,1000 ,1,15.6 ,1920x1200,2,60 ,0,1,1,6460.0,7126.0,6793.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1191614,4/2023,,,,
  HP 14s-dq2011nj 308P4EA,HP,0,1,1.46,8.0,3.0,11.0,,256 ,1,14 ,1920x1080,2,60 ,0,1,0,1975.0,2465.0,2220.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1109813,4/2021,,,,
  HP Pavilion Plus 14-eh1000nj 847C4EA,HP,0,1,1.4,16.0,3.5,13.0,5,512 ,1,14 ,2880X1800,3,90 ,0,1,1,4590.0,4745.0,4667.5,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1193758,5/2023,,,,
  HP 14-ep0008nj 847D6EA,HP,0,1,1.46,16.0,3.4,13.0,4,512 ,1,14 ,1920x1080,1,60 ,0,1,0,3147.0,3199.0,3173.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1192626,5/2023,,,,
  HP 15s-fq5024nj 7C466EA,HP,0,1,1.69,8.0,3.3,12.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,2499.0,2549.0,2524.0,"(2023, 6, 11)",https://www.zap.co.il/model.aspx?modelid=1185340,2/2023,,,,
